Entity,Code,Year,CM,HE,Population,Continent
Israel,ISR,1996,0.819999981,,5424241,
Israel,ISR,1997,0.780000019,,5566551,
Israel,ISR,1998,0.75,,5699279,
Israel,ISR,1999,0.719999981,,5824944,
Israel,ISR,2000,0.69000001,1793.571777,5945949,
Israel,ISR,2001,0.65999999,1913.08313,6060679,
Israel,ISR,2002,0.64000001,1920.094727,6169311,
Israel,ISR,2003,0.60999999,1799.223022,6278374,
Israel,ISR,2004,0.580000019,1885.404419,6396511,
Israel,ISR,2005,0.55999999,1877.496216,6529470,
Israel,ISR,2006,0.530000019,1874.470825,6680641,
Israel,ISR,2007,0.50999999,1984.44397,6847148,
Israel,ISR,2008,0.49000001,1989.981079,7020832,
Israel,ISR,2009,0.469999981,2022.189697,7190037,
Israel,ISR,2010,0.45999999,2098.89624,7346446,
Israel,ISR,2011,0.44000001,2210.542236,7487095,
Israel,ISR,2012,0.430000019,2342.507568,7614946,
Israel,ISR,2013,0.40999999,2518.752441,7734834,
Israel,ISR,2014,0.4,2560.209717,7854216,
Israel,ISR,2015,0.39000001,2645.223389,7978496,Asia
Israel,ISR,2016,0.379999995,2857.233154,8108984,
Israel,ISR,2017,0.379999995,2992.02417,8243849,
Israel,ISR,2018,0.370000005,3220.527832,8381507,
Israel,ISR,2019,0.35999999,3326.25293,8519373,
Israel,ISR,2020,0.35999999,,8655541,
Israel,ISR,2021,,,8789776,
Japan,JPN,1900,,,43805856,
Japan,JPN,1901,,,44273920,
Japan,JPN,1902,,,44764779,
Japan,JPN,1903,,,45278858,
Japan,JPN,1904,,,45798840,
Japan,JPN,1905,,,46324792,
Japan,JPN,1906,,,46856783,
Japan,JPN,1907,,,47394882,
Japan,JPN,1908,,,47939159,
Japan,JPN,1909,,,48493608,
Japan,JPN,1910,,,49058391,
Japan,JPN,1911,,,49633673,
Japan,JPN,1912,,,50219623,
Japan,JPN,1913,,,50816410,
Japan,JPN,1914,,,51420287,
Japan,JPN,1915,,,52031339,
Japan,JPN,1916,,,52649651,
Japan,JPN,1917,,,53275310,
Japan,JPN,1918,,,53917172,
Japan,JPN,1919,,,54589358,
Japan,JPN,1920,,,55292553,
Japan,JPN,1921,,,56027453,
Japan,JPN,1922,,,56794767,
Japan,JPN,1923,,,57595218,
Japan,JPN,1924,,,58406950,
Japan,JPN,1925,,,59230123,
Japan,JPN,1926,,,60064898,
Japan,JPN,1927,,,60911437,
Japan,JPN,1928,,,61769908,
Japan,JPN,1929,,,62625034,
Japan,JPN,1930,,,63476570,
Japan,JPN,1931,,,64324264,
Japan,JPN,1932,,,65167857,
Japan,JPN,1933,,,66007085,
Japan,JPN,1934,,,66857121,
Japan,JPN,1935,,,67718104,
Japan,JPN,1936,,,68590174,
Japan,JPN,1937,,,69473475,
Japan,JPN,1938,,,70368151,
Japan,JPN,1939,,,71289751,
Japan,JPN,1940,,,72238836,
Japan,JPN,1941,,,73215978,
Japan,JPN,1942,,,74221759,
Japan,JPN,1943,,,75256772,
Japan,JPN,1944,,,76306218,
Japan,JPN,1945,,,77370299,
Japan,JPN,1946,,,78449218,
Japan,JPN,1947,,,79543183,
Japan,JPN,1948,,,80652402,
Japan,JPN,1949,,,81738956,
Japan,JPN,1950,,,82802084,
Japan,JPN,1951,,,84316265,
Japan,JPN,1952,,,85659438,
Japan,JPN,1953,,,86869979,
Japan,JPN,1954,,,87980574,
Japan,JPN,1955,,,89018255,
Japan,JPN,1956,,,90004180,
Japan,JPN,1957,,,90953812,
Japan,JPN,1958,,,91877637,
Japan,JPN,1959,,,92782242,
Japan,JPN,1960,3.970000076,,93673612,
Japan,JPN,1961,3.620000076,,94560714,
Japan,JPN,1962,3.279999924,,95458517,
Japan,JPN,1963,2.970000076,,96389422,
Japan,JPN,1964,2.7,,97379402,
Japan,JPN,1965,2.460000038,,98447007,
Japan,JPN,1966,2.260000038,,99596075,
Japan,JPN,1967,2.1,,100822283,
Japan,JPN,1968,1.960000038,,102124002,
Japan,JPN,1969,1.85,,103496032,
Japan,JPN,1970,1.75,,104929260,
Japan,JPN,1971,1.65,,106427102,
Japan,JPN,1972,1.569999981,,107976030,
Japan,JPN,1973,1.489999962,,109528514,
Japan,JPN,1974,1.4,,111022692,
Japan,JPN,1975,1.330000019,,112413362,
Japan,JPN,1976,1.25,,113679190,
Japan,JPN,1977,1.180000019,,114827826,
Japan,JPN,1978,1.110000038,,115879222,
Japan,JPN,1979,1.05,,116867356,
Japan,JPN,1980,0.989999962,,117816942,
Japan,JPN,1981,0.930000019,,118732838,
Japan,JPN,1982,0.880000019,,119605254,
Japan,JPN,1983,0.830000019,,120427643,
Japan,JPN,1984,0.79000001,,121189269,
Japan,JPN,1985,0.75,,121883483,
Japan,JPN,1986,0.70999999,,122509119,
Japan,JPN,1987,0.680000019,,123072720,
Japan,JPN,1988,0.65999999,,123584522,
Japan,JPN,1989,0.64000001,,124058517,
Japan,JPN,1990,0.630000019,,124505243,
Japan,JPN,1991,0.619999981,,124929764,
Japan,JPN,1992,0.60999999,,125331300,
Japan,JPN,1993,0.6,,125707407,
Japan,JPN,1994,0.59000001,,126053127,
Japan,JPN,1995,0.569999981,,126365486,
Japan,JPN,1996,0.55,,126644099,
Japan,JPN,1997,0.519999981,,126892745,
Japan,JPN,1998,0.5,,127117436,
Japan,JPN,1999,0.469999981,,127326063,
Japan,JPN,2000,0.45,1908.959961,127524168,
Japan,JPN,2001,0.430000019,2012.817505,127713824,
Japan,JPN,2002,0.40999999,2097.134277,127893075,
Japan,JPN,2003,0.4,2195.607178,128058368,
Japan,JPN,2004,0.39000001,2315.775146,128204183,
Japan,JPN,2005,0.370000005,2453.009521,128326115,
Japan,JPN,2006,0.35999999,2572.188477,128422740,
Japan,JPN,2007,0.35,2711.881836,128494050,
Japan,JPN,2008,0.34000001,2842.77124,128538644,
Japan,JPN,2009,0.329999995,2995.341797,128555196,
Japan,JPN,2010,0.320000005,3191.907227,128542349,
Japan,JPN,2011,0.320000005,3778.414307,128498966,
Japan,JPN,2012,0.3,3988.363525,128423571,
Japan,JPN,2013,0.29000001,4177.434082,128314189,
Japan,JPN,2014,0.279999995,4214.348633,128168630,
Japan,JPN,2015,0.270000005,4367.501465,127985139,Asia
Japan,JPN,2016,0.270000005,4303.919922,127763267,
Japan,JPN,2017,0.25999999,4398.024414,127502728,
Japan,JPN,2018,0.25999999,4531.747559,127202190,
Japan,JPN,2019,0.25,4587.034668,126860299,
Japan,JPN,2020,0.25,,126476458,
Japan,JPN,2021,,,126050796,
Liechtenstein,LIE,1900,,,10323,
Liechtenstein,LIE,1901,,,10398,
Liechtenstein,LIE,1902,,,10474,
Liechtenstein,LIE,1903,,,10551,
Liechtenstein,LIE,1904,,,10627,
Liechtenstein,LIE,1905,,,10705,
Liechtenstein,LIE,1906,,,10783,
Liechtenstein,LIE,1907,,,10861,
Liechtenstein,LIE,1908,,,10940,
Liechtenstein,LIE,1909,,,11024,
Liechtenstein,LIE,1910,,,11111,
Liechtenstein,LIE,1911,,,11203,
Liechtenstein,LIE,1912,,,11299,
Liechtenstein,LIE,1913,,,11399,
Liechtenstein,LIE,1914,,,11501,
Liechtenstein,LIE,1915,,,11603,
Liechtenstein,LIE,1916,,,11706,
Liechtenstein,LIE,1917,,,11810,
Liechtenstein,LIE,1918,,,11913,
Liechtenstein,LIE,1919,,,11996,
Liechtenstein,LIE,1920,,,12059,
Liechtenstein,LIE,1921,,,12101,
Liechtenstein,LIE,1922,,,12122,
Liechtenstein,LIE,1923,,,12122,
Liechtenstein,LIE,1924,,,12122,
Liechtenstein,LIE,1925,,,12122,
Liechtenstein,LIE,1926,,,12122,
Liechtenstein,LIE,1927,,,12122,
Liechtenstein,LIE,1928,,,12122,
Liechtenstein,LIE,1929,,,12136,
Liechtenstein,LIE,1930,,,12165,
Liechtenstein,LIE,1931,,,12208,
Liechtenstein,LIE,1932,,,12266,
Liechtenstein,LIE,1933,,,12338,
Liechtenstein,LIE,1934,,,12411,
Liechtenstein,LIE,1935,,,12484,
Liechtenstein,LIE,1936,,,12558,
Liechtenstein,LIE,1937,,,12632,
Liechtenstein,LIE,1938,,,12707,
Liechtenstein,LIE,1939,,,12782,
Liechtenstein,LIE,1940,,,12857,
Liechtenstein,LIE,1941,,,12933,
Liechtenstein,LIE,1942,,,13010,
Liechtenstein,LIE,1943,,,13087,
Liechtenstein,LIE,1944,,,13164,
Liechtenstein,LIE,1945,,,13242,
Liechtenstein,LIE,1946,,,13320,
Liechtenstein,LIE,1947,,,13398,
Liechtenstein,LIE,1948,,,13478,
Liechtenstein,LIE,1949,,,13595,
Liechtenstein,LIE,1950,,,13752,
Liechtenstein,LIE,1951,,,13945,
Liechtenstein,LIE,1952,,,14135,
Liechtenstein,LIE,1953,,,14344,
Liechtenstein,LIE,1954,,,14568,
Liechtenstein,LIE,1955,,,14824,
Liechtenstein,LIE,1956,,,15119,
Liechtenstein,LIE,1957,,,15429,
Liechtenstein,LIE,1958,,,15767,
Liechtenstein,LIE,1959,,,16120,
Liechtenstein,LIE,1960,,,16501,
Liechtenstein,LIE,1961,,,16894,
Liechtenstein,LIE,1962,,,17300,
Liechtenstein,LIE,1963,,,17724,
Liechtenstein,LIE,1964,,,18170,
Liechtenstein,LIE,1965,,,18642,
Liechtenstein,LIE,1966,,,19160,
Liechtenstein,LIE,1967,,,19688,
Liechtenstein,LIE,1968,,,20237,
Liechtenstein,LIE,1969,,,20766,
Liechtenstein,LIE,1970,,,21268,
Liechtenstein,LIE,1971,,,21729,
Liechtenstein,LIE,1972,,,22161,
Liechtenstein,LIE,1973,,,22560,
Liechtenstein,LIE,1974,,,22985,
Liechtenstein,LIE,1975,,,23436,
Liechtenstein,LIE,1976,,,23933,
Liechtenstein,LIE,1977,,,24451,
Liechtenstein,LIE,1978,,,24968,
Liechtenstein,LIE,1979,,,25463,
Liechtenstein,LIE,1980,,,25881,
Liechtenstein,LIE,1981,,,26229,
Liechtenstein,LIE,1982,,,26533,
Liechtenstein,LIE,1983,,,26790,
Liechtenstein,LIE,1984,,,27028,
Liechtenstein,LIE,1985,,,27286,
Liechtenstein,LIE,1986,,,27552,
Liechtenstein,LIE,1987,,,27835,
Liechtenstein,LIE,1988,,,28135,
Liechtenstein,LIE,1989,,,28449,
Liechtenstein,LIE,1990,,,28790,
Liechtenstein,LIE,1991,,,29166,
Liechtenstein,LIE,1992,,,29552,
Liechtenstein,LIE,1993,,,29987,
Liechtenstein,LIE,1994,,,30415,
Liechtenstein,LIE,1995,,,30884,
Liechtenstein,LIE,1996,,,31354,
Liechtenstein,LIE,1997,,,31830,
Liechtenstein,LIE,1998,,,32305,
Liechtenstein,LIE,1999,,,32765,
Liechtenstein,LIE,2000,,,33184,
Liechtenstein,LIE,2001,,,33543,
Liechtenstein,LIE,2002,,,33885,
Liechtenstein,LIE,2003,,,34172,
Liechtenstein,LIE,2004,,,34444,
Liechtenstein,LIE,2005,,,34718,
Liechtenstein,LIE,2006,,,34975,
Liechtenstein,LIE,2007,,,35217,
Liechtenstein,LIE,2008,,,35469,
Liechtenstein,LIE,2009,,,35723,
Liechtenstein,LIE,2010,,,35996,
Liechtenstein,LIE,2011,,,36299,
Liechtenstein,LIE,2012,,,36615,
Liechtenstein,LIE,2013,,,36940,
Liechtenstein,LIE,2014,,,37219,
Liechtenstein,LIE,2015,,,37465,Europe
Liechtenstein,LIE,2016,,,37655,
Liechtenstein,LIE,2017,,,37805,
Liechtenstein,LIE,2018,,,37918,
Liechtenstein,LIE,2019,,,38020,
Liechtenstein,LIE,2020,,,38137,
Liechtenstein,LIE,2021,,,38254,
Luxembourg,LUX,1900,,,235231,
Luxembourg,LUX,1901,,,237650,
Luxembourg,LUX,1902,,,240022,
Luxembourg,LUX,1903,,,242346,
Luxembourg,LUX,1904,,,244693,
Luxembourg,LUX,1905,,,247062,
Luxembourg,LUX,1906,,,249454,
Luxembourg,LUX,1907,,,251869,
Luxembourg,LUX,1908,,,254308,
Luxembourg,LUX,1909,,,256442,
Luxembourg,LUX,1910,,,258268,
Luxembourg,LUX,1911,,,259782,
Luxembourg,LUX,1912,,,260979,
Luxembourg,LUX,1913,,,261856,
Luxembourg,LUX,1914,,,262736,
Luxembourg,LUX,1915,,,263618,
Luxembourg,LUX,1916,,,264504,
Luxembourg,LUX,1917,,,265392,
Luxembourg,LUX,1918,,,266297,
Luxembourg,LUX,1919,,,267610,
Luxembourg,LUX,1920,,,269337,
Luxembourg,LUX,1921,,,271485,
Luxembourg,LUX,1922,,,274058,
Luxembourg,LUX,1923,,,277064,
Luxembourg,LUX,1924,,,280102,
Luxembourg,LUX,1925,,,283174,
Luxembourg,LUX,1926,,,286280,
Luxembourg,LUX,1927,,,289419,
Luxembourg,LUX,1928,,,292593,
Luxembourg,LUX,1929,,,295166,
Luxembourg,LUX,1930,,,297131,
Luxembourg,LUX,1931,,,298481,
Luxembourg,LUX,1932,,,299209,
Luxembourg,LUX,1933,,,299309,
Luxembourg,LUX,1934,,,299409,
Luxembourg,LUX,1935,,,299508,
Luxembourg,LUX,1936,,,299608,
Luxembourg,LUX,1937,,,299708,
Luxembourg,LUX,1938,,,299807,
Luxembourg,LUX,1939,,,299778,
Luxembourg,LUX,1940,,,299621,
Luxembourg,LUX,1941,,,299335,
Luxembourg,LUX,1942,,,298921,
Luxembourg,LUX,1943,,,298379,
Luxembourg,LUX,1944,,,297838,
Luxembourg,LUX,1945,,,297298,
Luxembourg,LUX,1946,,,296759,
Luxembourg,LUX,1947,,,296221,
Luxembourg,LUX,1948,,,295684,
Luxembourg,LUX,1949,,,295611,
Luxembourg,LUX,1950,,,296005,
Luxembourg,LUX,1951,,,297593,
Luxembourg,LUX,1952,,,299500,
Luxembourg,LUX,1953,,,301507,
Luxembourg,LUX,1954,,,303449,
Luxembourg,LUX,1955,,,305262,
Luxembourg,LUX,1956,,,306938,
Luxembourg,LUX,1957,,,308562,
Luxembourg,LUX,1958,,,310258,
Luxembourg,LUX,1959,,,312219,
Luxembourg,LUX,1960,3.770000076,,314585,
Luxembourg,LUX,1961,3.570000076,,317438,
Luxembourg,LUX,1962,3.379999924,,320699,
Luxembourg,LUX,1963,3.2,,324129,
Luxembourg,LUX,1964,3.039999962,,327360,
Luxembourg,LUX,1965,2.879999924,,330160,
Luxembourg,LUX,1966,2.739999962,,332423,
Luxembourg,LUX,1967,2.610000038,,334234,
Luxembourg,LUX,1968,2.479999924,,335829,
Luxembourg,LUX,1969,2.360000038,,337568,
Luxembourg,LUX,1970,2.239999962,,339672,
Luxembourg,LUX,1971,2.110000038,,342232,
Luxembourg,LUX,1972,1.989999962,,345104,
Luxembourg,LUX,1973,1.879999924,,348178,
Luxembourg,LUX,1974,1.770000076,,351190,
Luxembourg,LUX,1975,1.670000076,,353984,
Luxembourg,LUX,1976,1.580000019,,356566,
Luxembourg,LUX,1977,1.510000038,,358963,
Luxembourg,LUX,1978,1.439999962,,361080,
Luxembourg,LUX,1979,1.380000019,,362797,
Luxembourg,LUX,1980,1.330000019,,364048,
Luxembourg,LUX,1981,1.289999962,,364778,
Luxembourg,LUX,1982,1.25,,365099,
Luxembourg,LUX,1983,1.210000038,,365301,
Luxembourg,LUX,1984,1.160000038,,365797,
Luxembourg,LUX,1985,1.119999981,,366882,
Luxembourg,LUX,1986,1.080000019,,368662,
Luxembourg,LUX,1987,1.030000019,,371076,
Luxembourg,LUX,1988,0.989999962,,374118,
Luxembourg,LUX,1989,0.939999962,,377712,
Luxembourg,LUX,1990,0.880000019,,381780,
Luxembourg,LUX,1991,0.830000019,,386356,
Luxembourg,LUX,1992,0.780000019,,391397,
Luxembourg,LUX,1993,0.730000019,,396812,
Luxembourg,LUX,1994,0.680000019,,402435,
Luxembourg,LUX,1995,0.630000019,,408145,
Luxembourg,LUX,1996,0.59000001,,413999,
Luxembourg,LUX,1997,0.55,,419979,
Luxembourg,LUX,1998,0.50999999,,425828,
Luxembourg,LUX,1999,0.480000019,,431263,
Luxembourg,LUX,2000,0.45,3287.651611,436106,
Luxembourg,LUX,2001,0.419999981,3604.035889,440197,
Luxembourg,LUX,2002,0.4,3979.253662,443727,
Luxembourg,LUX,2003,0.379999995,4217.793457,447317,
Luxembourg,LUX,2004,0.35,4737.710938,451822,
Luxembourg,LUX,2005,0.34000001,4941.683105,457848,
Luxembourg,LUX,2006,0.320000005,5267.283203,465611,
Luxembourg,LUX,2007,0.30999999,5276.574707,474917,
Luxembourg,LUX,2008,0.3,5725.231934,485403,
Luxembourg,LUX,2009,0.29000001,6094.695313,496536,
Luxembourg,LUX,2010,0.279999995,6083.713379,507890,
Luxembourg,LUX,2011,0.279999995,5694.883301,519312,
Luxembourg,LUX,2012,0.279999995,5175.365234,530855,
Luxembourg,LUX,2013,0.279999995,5346.196289,542554,
Luxembourg,LUX,2014,0.279999995,5573.944824,554512,
Luxembourg,LUX,2015,0.279999995,5545.197266,566741,Europe
Luxembourg,LUX,2016,0.279999995,5806.304688,579266,
Luxembourg,LUX,2017,0.279999995,5980.637695,591914,
Luxembourg,LUX,2018,0.279999995,6423.08252,604244,
Luxembourg,LUX,2019,0.279999995,6756.881348,615730,
Luxembourg,LUX,2020,0.279999995,,625976,
Luxembourg,LUX,2021,,,634814,
Malta,MLT,1900,,,216679,
Malta,MLT,1901,,,217990,
Malta,MLT,1902,,,219308,
Malta,MLT,1903,,,220635,
Malta,MLT,1904,,,221970,
Malta,MLT,1905,,,223313,
Malta,MLT,1906,,,224663,
Malta,MLT,1907,,,226022,
Malta,MLT,1908,,,227390,
Malta,MLT,1909,,,228410,
Malta,MLT,1910,,,229081,
Malta,MLT,1911,,,229401,
Malta,MLT,1912,,,229370,
Malta,MLT,1913,,,228985,
Malta,MLT,1914,,,228601,
Malta,MLT,1915,,,228217,
Malta,MLT,1916,,,227834,
Malta,MLT,1917,,,227452,
Malta,MLT,1918,,,227051,
Malta,MLT,1919,,,227043,
Malta,MLT,1920,,,227429,
Malta,MLT,1921,,,228212,
Malta,MLT,1922,,,229392,
Malta,MLT,1923,,,230974,
Malta,MLT,1924,,,232566,
Malta,MLT,1925,,,234169,
Malta,MLT,1926,,,235783,
Malta,MLT,1927,,,237409,
Malta,MLT,1928,,,239045,
Malta,MLT,1929,,,240913,
Malta,MLT,1930,,,243015,
Malta,MLT,1931,,,245357,
Malta,MLT,1932,,,247943,
Malta,MLT,1933,,,250776,
Malta,MLT,1934,,,253642,
Malta,MLT,1935,,,256540,
Malta,MLT,1936,,,259472,
Malta,MLT,1937,,,262437,
Malta,MLT,1938,,,265436,
Malta,MLT,1939,,,268639,
Malta,MLT,1940,,,272051,
Malta,MLT,1941,,,275677,
Malta,MLT,1942,,,279521,
Malta,MLT,1943,,,283589,
Malta,MLT,1944,,,287717,
Malta,MLT,1945,,,291904,
Malta,MLT,1946,,,296153,
Malta,MLT,1947,,,300463,
Malta,MLT,1948,,,304836,
Malta,MLT,1949,,,308685,
Malta,MLT,1950,,,311998,
Malta,MLT,1951,,,312215,
Malta,MLT,1952,,,312746,
Malta,MLT,1953,,,313266,
Malta,MLT,1954,,,313562,
Malta,MLT,1955,,,313523,
Malta,MLT,1956,,,313195,
Malta,MLT,1957,,,312702,
Malta,MLT,1958,,,312303,
Malta,MLT,1959,,,312316,
Malta,MLT,1960,4.029999924,,312973,
Malta,MLT,1961,3.820000076,,314414,
Malta,MLT,1962,3.670000076,,316520,
Malta,MLT,1963,3.570000076,,318888,
Malta,MLT,1964,3.479999924,,320927,
Malta,MLT,1965,3.379999924,,322238,
Malta,MLT,1966,3.279999924,,322696,
Malta,MLT,1967,3.170000076,,322457,
Malta,MLT,1968,3.05,,321762,
Malta,MLT,1969,2.920000076,,321031,
Malta,MLT,1970,2.789999962,,320548,
Malta,MLT,1971,2.65,,320364,
Malta,MLT,1972,2.520000076,,320437,
Malta,MLT,1973,2.389999962,,320801,
Malta,MLT,1974,2.260000038,,321436,
Malta,MLT,1975,2.139999962,,322358,
Malta,MLT,1976,2.029999924,,323579,
Malta,MLT,1977,1.929999924,,325126,
Malta,MLT,1978,1.839999962,,326984,
Malta,MLT,1979,1.760000038,,329117,
Malta,MLT,1980,1.689999962,,331494,
Malta,MLT,1981,1.629999924,,334115,
Malta,MLT,1982,1.569999981,,336964,
Malta,MLT,1983,1.510000038,,339984,
Malta,MLT,1984,1.45,,343096,
Malta,MLT,1985,1.389999962,,346254,
Malta,MLT,1986,1.330000019,,349431,
Malta,MLT,1987,1.269999981,,352617,
Malta,MLT,1988,1.219999981,,355796,
Malta,MLT,1989,1.169999981,,358935,
Malta,MLT,1990,1.130000019,,362017,
Malta,MLT,1991,1.089999962,,364991,
Malta,MLT,1992,1.05,,367890,
Malta,MLT,1993,1.019999981,,370774,
Malta,MLT,1994,0.980000019,,373754,
Malta,MLT,1995,0.95,,376893,
Malta,MLT,1996,0.910000038,,380259,
Malta,MLT,1997,0.869999981,,383756,
Malta,MLT,1998,0.839999962,,387282,
Malta,MLT,1999,0.810000038,,390626,
Malta,MLT,2000,0.780000019,1211.157349,393649,
Malta,MLT,2001,0.75,1301.602905,396324,
Malta,MLT,2002,0.730000019,1515.568604,398720,
Malta,MLT,2003,0.719999981,1656.136597,400858,
Malta,MLT,2004,0.70999999,1738.628662,402820,
Malta,MLT,2005,0.7,1938.25708,404659,
Malta,MLT,2006,0.69000001,2053.378662,406330,
Malta,MLT,2007,0.680000019,2050.151367,407854,
Malta,MLT,2008,0.680000019,2093.539795,409493,
Malta,MLT,2009,0.669999981,2121.179443,411559,
Malta,MLT,2010,0.669999981,2288.464844,414257,
Malta,MLT,2011,0.65999999,2455.241211,417720,
Malta,MLT,2012,0.65999999,2548.926025,421809,
Malta,MLT,2013,0.65999999,2766.513184,426144,
Malta,MLT,2014,0.65999999,3157.483154,430190,
Malta,MLT,2015,0.65999999,3373.238525,433559,Europe
Malta,MLT,2016,0.65999999,3599.068359,436099,
Malta,MLT,2017,0.65999999,3873.251465,437935,
Malta,MLT,2018,0.65,4121.230469,439255,
Malta,MLT,2019,0.65,4039.61499,440377,
Malta,MLT,2020,0.65,,441539,
Malta,MLT,2021,,,442790,
Netherlands,NLD,1900,,,5120625,
Netherlands,NLD,1901,,,5189731,
Netherlands,NLD,1902,,,5261391,
Netherlands,NLD,1903,,,5335661,
Netherlands,NLD,1904,,,5410979,
Netherlands,NLD,1905,,,5487360,
Netherlands,NLD,1906,,,5564819,
Netherlands,NLD,1907,,,5643372,
Netherlands,NLD,1908,,,5723033,
Netherlands,NLD,1909,,,5804303,
Netherlands,NLD,1910,,,5887210,
Netherlands,NLD,1911,,,5971785,
Netherlands,NLD,1912,,,6058059,
Netherlands,NLD,1913,,,6146063,
Netherlands,NLD,1914,,,6235345,
Netherlands,NLD,1915,,,6325924,
Netherlands,NLD,1916,,,6417818,
Netherlands,NLD,1917,,,6511048,
Netherlands,NLD,1918,,,6606332,
Netherlands,NLD,1919,,,6702404,
Netherlands,NLD,1920,,,6799265,
Netherlands,NLD,1921,,,6896919,
Netherlands,NLD,1922,,,6995368,
Netherlands,NLD,1923,,,7094616,
Netherlands,NLD,1924,,,7195271,
Netherlands,NLD,1925,,,7297354,
Netherlands,NLD,1926,,,7400886,
Netherlands,NLD,1927,,,7505887,
Netherlands,NLD,1928,,,7612377,
Netherlands,NLD,1929,,,7716885,
Netherlands,NLD,1930,,,7819340,
Netherlands,NLD,1931,,,7919671,
Netherlands,NLD,1932,,,8017805,
Netherlands,NLD,1933,,,8113668,
Netherlands,NLD,1934,,,8210678,
Netherlands,NLD,1935,,,8308847,
Netherlands,NLD,1936,,,8408190,
Netherlands,NLD,1937,,,8508720,
Netherlands,NLD,1938,,,8610453,
Netherlands,NLD,1939,,,8715425,
Netherlands,NLD,1940,,,8823701,
Netherlands,NLD,1941,,,8935349,
Netherlands,NLD,1942,,,9050435,
Netherlands,NLD,1943,,,9169029,
Netherlands,NLD,1944,,,9289176,
Netherlands,NLD,1945,,,9410898,
Netherlands,NLD,1946,,,9534215,
Netherlands,NLD,1947,,,9659148,
Netherlands,NLD,1948,,,9785718,
Netherlands,NLD,1949,,,9913350,
Netherlands,NLD,1950,,,10042051,
Netherlands,NLD,1951,,,10167541,
Netherlands,NLD,1952,,,10297986,
Netherlands,NLD,1953,,,10432296,
Netherlands,NLD,1954,,,10569687,
Netherlands,NLD,1955,,,10709621,
Netherlands,NLD,1956,,,10851925,
Netherlands,NLD,1957,,,10996626,
Netherlands,NLD,1958,,,11144074,
Netherlands,NLD,1959,,,11294684,
Netherlands,NLD,1960,2.079999924,,11448815,
Netherlands,NLD,1961,2.029999924,,11606398,
Netherlands,NLD,1962,1.970000076,,11766730,
Netherlands,NLD,1963,1.920000076,,11928359,
Netherlands,NLD,1964,1.879999924,,12089386,
Netherlands,NLD,1965,1.829999924,,12248333,
Netherlands,NLD,1966,1.789999962,,12404189,
Netherlands,NLD,1967,1.739999962,,12556841,
Netherlands,NLD,1968,1.689999962,,12706787,
Netherlands,NLD,1969,1.639999962,,12855006,
Netherlands,NLD,1970,1.580000019,,13001941,
Netherlands,NLD,1971,1.530000019,,13147935,
Netherlands,NLD,1972,1.469999981,,13291876,
Netherlands,NLD,1973,1.410000038,,13431187,
Netherlands,NLD,1974,1.360000038,,13562431,
Netherlands,NLD,1975,1.310000038,,13683287,
Netherlands,NLD,1976,1.260000038,,13793110,
Netherlands,NLD,1977,1.210000038,,13892920,
Netherlands,NLD,1978,1.160000038,,13984050,
Netherlands,NLD,1979,1.119999981,,14068597,
Netherlands,NLD,1980,1.089999962,,14148410,
Netherlands,NLD,1981,1.060000038,,14223757,
Netherlands,NLD,1982,1.039999962,,14295209,
Netherlands,NLD,1983,1.019999981,,14365388,
Netherlands,NLD,1984,0.989999962,,14437510,
Netherlands,NLD,1985,0.969999981,,14513947,
Netherlands,NLD,1986,0.95,,14595749,
Netherlands,NLD,1987,0.919999981,,14682662,
Netherlands,NLD,1988,0.889999962,,14774031,
Netherlands,NLD,1989,0.860000038,,14868659,
Netherlands,NLD,1990,0.830000019,,14965442,
Netherlands,NLD,1991,0.8,,15064522,
Netherlands,NLD,1992,0.769999981,,15165856,
Netherlands,NLD,1993,0.74000001,,15268005,
Netherlands,NLD,1994,0.70999999,,15369121,
Netherlands,NLD,1995,0.69000001,,15467852,
Netherlands,NLD,1996,0.669999981,,15563252,
Netherlands,NLD,1997,0.65,,15655482,
Netherlands,NLD,1998,0.64000001,,15745650,
Netherlands,NLD,1999,0.630000019,,15835525,
Netherlands,NLD,2000,0.619999981,2466.850098,15926188,
Netherlands,NLD,2001,0.60999999,2685.192383,16018112,
Netherlands,NLD,2002,0.59000001,2987.452637,16110355,
Netherlands,NLD,2003,0.569999981,3095.840576,16200948,
Netherlands,NLD,2004,0.55,3264.572266,16287183,
Netherlands,NLD,2005,0.530000019,3425.701416,16367153,
Netherlands,NLD,2006,0.50999999,3722.015381,16440091,
Netherlands,NLD,2007,0.49000001,3978.706299,16506651,
Netherlands,NLD,2008,0.469999981,4316.790039,16568105,
Netherlands,NLD,2009,0.45999999,4467.866211,16626379,
Netherlands,NLD,2010,0.44000001,4588.932617,16682927,
Netherlands,NLD,2011,0.430000019,4779.398438,16738190,
Netherlands,NLD,2012,0.419999981,4989.364746,16791850,
Netherlands,NLD,2013,0.40999999,5219.226563,16843512,
Netherlands,NLD,2014,0.40999999,5213.549805,16892517,
Netherlands,NLD,2015,0.4,5203.804199,16938492,Europe
Netherlands,NLD,2016,0.4,5398.930664,16981285,
Netherlands,NLD,2017,0.4,5602.590332,17021343,
Netherlands,NLD,2018,0.40999999,6009.465332,17059560,
Netherlands,NLD,2019,0.40999999,6248.151855,17097123,
Netherlands,NLD,2020,0.419999981,,17134873,
Netherlands,NLD,2021,,,17173094,
New Zealand,NZL,1900,,,807964,
